#proteinId	gotermId	goName	gotermType	goAcc
5	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
322	9985	hydrolase activity	molecular_function	GO:0016787
322	5923	5'-nucleotidase activity	molecular_function	GO:0008253
322	10329	IMP-GMP specific 5'-nucleotidase activity	molecular_function	GO:0017175
323	3721	iron ion binding	molecular_function	GO:0005506
323	12251	heme binding	molecular_function	GO:0020037
328	2700	subtilase activity	molecular_function	GO:0004289
328	4639	proteolysis	biological_process	GO:0006508
328	2687	cerevisin activity	molecular_function	GO:0004262
329	3930	cytoplasm	cellular_component	GO:0005737
329	9710	oxidoreductase activity	molecular_function	GO:0016491
329	19912	cell redox homeostasis	biological_process	GO:0045454
329	23919	FAD binding	molecular_function	GO:0050660
332	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
332	4421	DNA replication	biological_process	GO:0006260
332	162	nucleotide binding	molecular_function	GO:0000166
332	2176	DNA binding	molecular_function	GO:0003677
332	2175	nucleic acid binding	molecular_function	GO:0003676
332	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
332	16887	DNA polymerase activity	molecular_function	GO:0034061
337	2216	RNA binding	molecular_function	GO:0003723
337	2417	RNA-directed DNA polymerase activity	molecular_function	GO:0003964
337	4437	RNA-dependent DNA replication	biological_process	GO:0006278
339	9321	integral to membrane	cellular_component	GO:0016021
339	18269	GPI-anchor transamidase complex	cellular_component	GO:0042765
341	3727	protein binding	molecular_function	GO:0005515
341	5939	zinc ion binding	molecular_function	GO:0008270
341	2175	nucleic acid binding	molecular_function	GO:0003676
341	2176	DNA binding	molecular_function	GO:0003677
341	4440	DNA repair	biological_process	GO:0006281
341	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
341	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
341	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
341	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
341	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
344	6135	pyridoxal kinase activity	molecular_function	GO:0008478
344	6253	pyridoxine biosynthetic process	biological_process	GO:0008615
346	6140	transaminase activity	molecular_function	GO:0008483
346	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
346	2459	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	GO:0004015
347	2632	pepsin A activity	molecular_function	GO:0004194
347	4639	proteolysis	biological_process	GO:0006508
350	3546	transporter activity	molecular_function	GO:0005215
350	4927	transport	biological_process	GO:0006810
350	9321	integral to membrane	cellular_component	GO:0016021
350	9320	membrane	cellular_component	GO:0016020
353	2888	monooxygenase activity	molecular_function	GO:0004497
353	4283	electron transport	biological_process	GO:0006118
353	4851	aromatic compound metabolic process	biological_process	GO:0006725
353	4868	ubiquinone biosynthetic process	biological_process	GO:0006744
353	9910	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen	molecular_function	GO:0016709
353	23919	FAD binding	molecular_function	GO:0050660
353	6319	3-(3-hydroxy-phenyl)propionate hydroxylase activity	molecular_function	GO:0008688
353	10781	4-chlorobenzaldehyde oxidase activity	molecular_function	GO:0018471
353	10936	3,5-xylenol methylhydroxylase activity	molecular_function	GO:0018630
353	10937	phenylacetate hydroxylase activity	molecular_function	GO:0018631
353	10938	4-nitrophenol 4-monooxygenase activity	molecular_function	GO:0018632
353	10939	dimethyl sulfide monooxygenase activity	molecular_function	GO:0018633
353	10940	alpha-pinene monooxygenase [NADH] activity	molecular_function	GO:0018634
353	10941	limonene 1,2-monooxygenase activity	molecular_function	GO:0018635
353	10942	phenanthrene 9,10-monooxygenase activity	molecular_function	GO:0018636
353	10943	1-hydroxy-2-naphthoate hydroxylase activity	molecular_function	GO:0018637
353	10944	toluene 4-monooxygenase activity	molecular_function	GO:0018638
353	10945	xylene monooxygenase activity	molecular_function	GO:0018639
353	10946	dibenzothiophene monooxygenase activity	molecular_function	GO:0018640
353	10947	6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018641
353	10948	chlorophenol 4-monooxygenase activity	molecular_function	GO:0018642
353	10949	carbon disulfide oxygenase activity	molecular_function	GO:0018643
353	10950	toluene 2-monooxygenase activity	molecular_function	GO:0018644
353	10952	1-hydroxy-2-oxolimonene 1,2-monooxygenase activity	molecular_function	GO:0018646
353	10953	phenanthrene 1,2-monooxygenase activity	molecular_function	GO:0018647
353	10954	methanesulfonic acid monooxygenase activity	molecular_function	GO:0018648
353	10955	tetrahydrofuran hydroxylase activity	molecular_function	GO:0018649
353	10956	styrene monooxygenase activity	molecular_function	GO:0018650
353	10957	toluene-4-sulfonate monooxygenase activity	molecular_function	GO:0018651
353	10958	toluene-sulfonate methyl-monooxygenase activity	molecular_function	GO:0018652
353	10959	3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018653
353	10960	2-hydroxy-phenylacetate hydroxylase activity	molecular_function	GO:0018654
353	10961	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity	molecular_function	GO:0018655
353	10962	phenanthrene 3,4-monooxygenase activity	molecular_function	GO:0018656
353	10963	toluene 3-monooxygenase activity	molecular_function	GO:0018657
353	11397	limonene monooxygenase activity	molecular_function	GO:0019113
353	19184	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	molecular_function	GO:0043719
353	19196	6-hydroxynicotinate 3-monooxygenase activity	molecular_function	GO:0043731
354	9320	membrane	cellular_component	GO:0016020
358	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
358	4591	protein folding	biological_process	GO:0006457
358	2975	cyclophilin	molecular_function	GO:0004600
358	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
358	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
364	2700	subtilase activity	molecular_function	GO:0004289
364	4639	proteolysis	biological_process	GO:0006508
364	2687	cerevisin activity	molecular_function	GO:0004262
369	162	nucleotide binding	molecular_function	GO:0000166
369	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
369	3736	ATP binding	molecular_function	GO:0005524
369	3930	cytoplasm	cellular_component	GO:0005737
369	4556	translation	biological_process	GO:0006412
369	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
369	3189	threonine-tRNA ligase activity	molecular_function	GO:0004829
369	4578	threonyl-tRNA aminoacylation	biological_process	GO:0006435
373	4758	lipid metabolic process	biological_process	GO:0006629
373	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
375	3727	protein binding	molecular_function	GO:0005515
377	3228	signal transducer activity	molecular_function	GO:0004871
377	5270	G-protein coupled receptor protein signaling pathway	biological_process	GO:0007186
377	11290	guanyl nucleotide binding	molecular_function	GO:0019001
377	5250	signal transduction	biological_process	GO:0007165
379	5794	nicotinamide N-methyltransferase activity	molecular_function	GO:0008112
381	2909	nuclease activity	molecular_function	GO:0004518
381	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
381	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
383	3736	ATP binding	molecular_function	GO:0005524
383	4457	mismatch repair	biological_process	GO:0006298
383	13828	mismatched DNA binding	molecular_function	GO:0030983
385	6833	thiamin biosynthetic process	biological_process	GO:0009228
386	7187	response to biotic stimulus	biological_process	GO:0009607
386	7535	regulation of signal transduction	biological_process	GO:0009966
388	2175	nucleic acid binding	molecular_function	GO:0003676
388	5939	zinc ion binding	molecular_function	GO:0008270
388	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
388	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
388	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
388	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
388	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
391	2781	glycine dehydrogenase (decarboxylating) activity	molecular_function	GO:0004375
391	4674	glycine metabolic process	biological_process	GO:0006544
391	2780	glycine cleavage system	molecular_function	GO:0004374
392	2175	nucleic acid binding	molecular_function	GO:0003676
392	2914	ribonuclease H activity	molecular_function	GO:0004523
393	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
393	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
393	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
393	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
393	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
393	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
393	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
397	2227	structural constituent of ribosome	molecular_function	GO:0003735
397	3827	intracellular	cellular_component	GO:0005622
397	4025	ribosome	cellular_component	GO:0005840
397	4556	translation	biological_process	GO:0006412
398	2658	metalloendopeptidase activity	molecular_function	GO:0004222
398	4639	proteolysis	biological_process	GO:0006508
398	2673	mitochondrial intermediate peptidase activity	molecular_function	GO:0004243
399	22608	phytanoyl-CoA dioxygenase activity	molecular_function	GO:0048244
400	2733	tetrahydrofolylpolyglutamate synthase activity	molecular_function	GO:0004326
400	3736	ATP binding	molecular_function	GO:0005524
400	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
400	6667	biosynthetic process	biological_process	GO:0009058
400	10069	ligase activity	molecular_function	GO:0016874
402	6667	biosynthetic process	biological_process	GO:0009058
402	9940	transferase activity	molecular_function	GO:0016740
402	2717	farnesyl-diphosphate farnesyltransferase activity	molecular_function	GO:0004310
402	6248	lipid biosynthetic process	biological_process	GO:0008610
402	9321	integral to membrane	cellular_component	GO:0016021
403	3737	GTP binding	molecular_function	GO:0005525
403	3838	nucleus	cellular_component	GO:0005634
403	3930	cytoplasm	cellular_component	GO:0005737
404	3727	protein binding	molecular_function	GO:0005515
408	2700	subtilase activity	molecular_function	GO:0004289
408	4639	proteolysis	biological_process	GO:0006508
408	2687	cerevisin activity	molecular_function	GO:0004262
409	3043	protein kinase activity	molecular_function	GO:0004672
409	3736	ATP binding	molecular_function	GO:0005524
409	4602	protein amino acid phosphorylation	biological_process	GO:0006468
409	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
409	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
409	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
409	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
409	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
409	3050	casein kinase activity	molecular_function	GO:0004680
409	3051	casein kinase I activity	molecular_function	GO:0004681
409	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
409	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
409	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
409	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
409	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
409	3067	atypical protein kinase C activity	molecular_function	GO:0004700
409	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
409	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
409	3071	JUN kinase activity	molecular_function	GO:0004705
409	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
